NBK-MS1-A04/02-01,SCOTCH WATERPROOFING TAPE 20MM,A04/02,Pieces,1120.69,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/03-01,INSULATION TAPE (GREEN 0.13MMX19MMX20Y),A04/03,Pieces,65.52,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/04-01,INSULATION TAPE (BLUE 0.13MMX19MMX20Y),A04/04,Pieces,65.52,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/05-01,INSULATION TAPE (BLACK 0.13MMX19MMX20Y),A04/05,Pieces,65.52,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/06-01,INSULATION TAPE (RED 0.13MMX19MMX20Y),A04/06,Pieces,65.52,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/07-01,INSULATION TAPE(YELLOW 0.13MMX19MMX20Y),A04/07,Pieces,65.52,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/08-01,MASKING TAPE 25MM*25METERS LOW TACK MAMMOTH TAPE,A04/08,Pieces,86.21,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/09-01,THREAD TAPE 12MM,A04/09,Pieces,34.48,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/10-01,"CUTTING DISC 4.5"" ",A04/10,Pieces,140,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/10-02,CUTTING DISC 75 X 2 X 10MM SEALEY PTC/3C A36S-BF),A04/10,Pieces,178.45,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/10-03,"GRINDING DISC 4.5"" 6MM THICK",A04/10,Pieces,126,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/11-01,"WOOD CUTTING DISK 4.5"" X 40T",A04/11,Pieces,780,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/12-01,"DIAMOND GRINDING DISC 4""",A04/12,Pieces,550,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/13-01,SILICONE REMOVING TOOL,A04/13,Pieces,603.45,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/14-01,MASKING TAPE 25MM LOCAL,A04/14,Pieces,59.48,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/15-01,"DUCT TAPE 2""",A04/15,Pieces,500,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/15-02,WARNING TAPE 2 INCH RED AND WHITE,A04/15,Pieces,517.24,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/16-01,CELLOTAPE BROWN 2 INCH X 50M LONG,A04/16,Pieces,50,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/17-01,"DIAMOND SAW BLADE 4.5"" (115MM)",A04/17,Pieces,460,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/18-01,ELECTRIC HEAT SHRINK GUN POWER 300W,A04/18,Pieces,1939.66,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/19-01,DIGITAL CLAMP METERS ( EM266C),A04/19,Pieces,8560.34,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/19-02,MULTI PURPOSE METAL DETECTOR,A04/19,Pieces,3500,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/19-03,PH METER,A04/19,Pieces,1800,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/19-04,TDS METER,A04/19,Pieces,1033.62,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/20-01,SOLDERING GUN,A04/20,Pieces,1300,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/21-01,HOT GLUE GUN 40WATTS,A04/21,Pieces,1610.34,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/22-01,HOT GLUE STICK 10MM X 300MM TRANSPARENT,A04/22,Pieces,125,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/23-01,"GRINDING DISC 7"" 6MM THICK",A04/23,Pieces,139.66,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/24-01,"BRASS WIRE CUP BRUSH 4""",A04/24,Pieces,775.86,0,Stock purchases,VENDOR#001,0,1,1,BA04
